ad_id,street_name,price,address,bedrooms,bathrooms,reception,link,subway_station,distance,efficient,average_epc_B,average_epc_C,average_epc_D,average_epc_E,average_epc_F,tube_line_Bakerloo,tube_line_Central,tube_line_Circle,tube_line_DLR,tube_line_District,tube_line_Hammersmith & City,tube_line_Jubilee,tube_line_Kew Gardens,tube_line_London Overground,tube_line_London Underground,tube_line_Metropolitan,tube_line_Northern,tube_line_Piccadilly,tube_line_Victoria,tube_line_nan
156723,Wellington Row,1550000.0,"Jesus Green, E2",2,2,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-wellington-row-london-e2/156723,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159773,Chaldon Road,1550000.0,"Fulham, SW6",5,0,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-chaldon-road-london-sw6/159773,Barons Court,0.56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160760,Archel Road,1550000.0,"West Kensington, W14",3,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-archel-road-london-w14/160760,West Kensington,0.31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161200,Lessar Avenue,1550000.0,"Clapham, SW4",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-lessar-avenue-london-sw4/161200,Clapham South,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161481,Glenhurst Avenue,1550000.0,"Dartmouth Park, NW5",4,2,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-glenhurst-avenue-london-nw5/161481,Tufnell Park,0.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
148587,Narbonne Avenue,1525000.0,"Clapham, SW4",5,0,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-narbonne-avenue-london-sw4/148587,Clapham South,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
155902,Maida Vale,1525000.0,"Maida Vale, W9",3,2,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-maida-vale-london-w9/155902,Maida Vale,0.26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133522,Wapping High Street,1500000.0,"Wapping, E1W",3,3,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-wapping-high-street-london-e1w/133522,Canada Water,0.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133911,Lisson Grove,1500000.0,"Marylebone, NW1",4,2,3,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-lisson-grove-london-nw1/133911,Circle Marylebone,0.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146088,Elgin Crescent,1500000.0,"Notting Hill, W11",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-elgin-crescent-london-w11/146088,Ladbroke Grove,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150673,Hertford Street,1500000.0,"Mayfair, W1J",2,0,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-hertford-street-london-w1j/150673,East India,0.28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151061,Salem Road,1500000.0,"Bayswater, W2",3,2,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-salem-road-london-w2/151061,Circle Bayswater,0.07,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155176,Horton Road,1500000.0,"London Fields, E8",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-horton-road-london-e8/155176,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156348,Dartmouth Park Avenue,1500000.0,"Dartmouth Park, NW5",4,0,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-dartmouth-park-avenue-london-nw5/156348,Tufnell Park,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157056,Newell Street,1500000.0,"Wapping, E14",3,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-newell-street-london-e14/157056,DLR Westferry,0.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157248,Oman Avenue,1500000.0,"Cricklewood, NW2",4,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-oman-avenue-london-nw2/157248,Willesden Green,0.47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157515,Church Road,1500000.0,"Isleworth, TW7",4,0,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-church-road-isleworth-tw7/157515,Osterley,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158777,Grove Road,1500000.0,"Surbiton, KT6",5,3,3,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-grove-road-surbiton-kt6/158777,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159241,Fishers Lane,1500000.0,"Chiswick, W4",4,3,4,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-fishers-lane-london-w4/159241,Turnham Green,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160998,Egliston Road,1500000.0,"Putney, SW15",4,2,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-egliston-road-london-sw15/160998,East Putney,0.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161328,Caldervale Road,1499950.0,"Clapham, SW4",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-caldervale-road-london-sw4/161328,Clapham Common,0.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128366,Shirlock Road,1495000.0,"Hampstead Heath, NW3",3,2,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-shirlock-road-london-nw3/128366,Belsize Park,0.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
132342,Chelsea Crescent,1495000.0,"Chelsea, SW10",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-chelsea-crescent-london-sw10/132342,Fulham Broadway,0.71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156875,Broadley Street,1495000.0,"St John's Wood, NW8",4,3,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-broadley-street-london-nw8/156875,Edgware Road (Bakerloo),0.08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157297,Grove Gardens,1495000.0,"Teddington, TW11",4,3,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-grove-gardens-teddington-tw11/157297,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159611,Acacia Road,1495000.0,"Hampton, TW12",5,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-acacia-road-hampton-tw12/159611,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159611,Acacia Road,1495000.0,"Hampton, TW12",5,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-acacia-road-hampton-tw12/159611,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161155,Acacia Road,1375000.0,"Hampton, TW12",5,3,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-acacia-road-hampton-tw12/161155,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161155,Acacia Road,1375000.0,"Hampton, TW12",5,3,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-acacia-road-hampton-tw12/161155,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159631,Carlyle Court,1495000.0,"Chelsea, SW10",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-carlyle-court-london-sw10/159631,Fulham Broadway,0.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159651,Oxford Road,1495000.0,"Ealing, W5",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-oxford-road-london-w5/159651,Ealing Broadway,0.21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159311,South Park Road,1475000.0,"Wimbledon, SW19",4,3,3,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-south-park-road-london-sw19/159311,South Wimbledon,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146489,Fremont Street,1450000.0,"London Fields, E9",4,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-fremont-street-london-e9/146489,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158458,Eaton Row,1450000.0,"Belgravia, SW1W",3,0,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-eaton-row-london-sw1w/158458,Victoria,0.22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160136,Halford Road,1450000.0,"Richmond, TW10",4,0,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-halford-road-richmond-tw10/160136,Richmond,0.26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160649,Rushworth Street,1450000.0,"Southwark, SE1",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-rushworth-street-london-se1/160649,First Capital Connect Southwark,0.27,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160795,Yeldham Road,1450000.0,"Hammersmith, W6",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-yeldham-road-london-w6/160795,District Hammersmith,0.19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154883,Holmes Road,1425000.0,"Strawberry Hill, TW1",5,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-holmes-road-twickenham-tw1/154883,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157680,Stuart Avenue,1425000.0,"Ealing, W5",5,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-stuart-avenue-london-w5/157680,Ealing Common,0.28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159389,Regency Lawn,1425000.0,"Dartmouth Park, NW5",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-regency-lawn-london-nw5/159389,Tufnell Park,0.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154449,Portnall Road,1400000.0,"Maida Vale, W9",4,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-portnall-road-maida-vale-w9/154449,Queen's Park (Gt London),0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157140,Melrose Avenue,1400000.0,"Willesden Green, NW2",6,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-melrose-avenue-london-nw2/157140,Willesden Green,0.35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157677,Goswell Road,1400000.0,"Farringdon, EC1V",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-goswell-road-london-ec1v/157677,Northern Barbican,0.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158427,Goodge Street,1400000.0,"Fitzrovia, W1T",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-goodge-street-london-w1t/158427,Goodge Street,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160308,Greyhound Road,1400000.0,"West Kensington, W14",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-greyhound-road-london-w14/160308,West Kensington,0.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160418,Telfords Yard,1400000.0,"Wapping, E1W",3,3,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-telfords-yard-london-e1w/160418,Shadwell,0.39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160551,Tennyson Avenue,1400000.0,"Twickenham, TW1",5,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-tennyson-avenue-twickenham-tw1/160551,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142624,Sutherland Place,1395000.0,"Notting Hill, W2",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-sutherland-place-london-w2/142624,Westbourne Park,0.36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147647,Jedburgh Street,1395000.0,"Battersea, SW11",5,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-jedburgh-street-london-sw11/147647,Clapham Common,0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152501,Westbourne Terrace,1395000.0,"Hyde Park, W2",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-westbourne-terrace-london-w2/152501,Paddington (Praed St),0.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159648,Burlington Lane,1395000.0,"Chiswick, W4",5,3,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-burlington-lane-london-w4/159648,Turnham Green,0.76,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159697,Effra Road,1395000.0,"Wimbledon, SW19",4,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-effra-road-london-sw19/159697,Wimbledon,0.45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161638,Thirsk Road,1395000.0,"Battersea, SW11",4,3,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-thirsk-road-london-sw11/161638,Clapham South,0.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
149430,Queensbridge Road,1375000.0,"London Fields, E8",5,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-queensbridge-road-london-e8/149430,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151771,Wildcroft Road,1375000.0,"Putney, SW15",5,3,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-wildcroft-road-london-sw15/151771,District Southfields,0.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156038,Latimer Road,1375000.0,"Wimbledon, SW19",5,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-latimer-road-london-sw19/156038,South Wimbledon,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156534,Whitehall Gardens,1375000.0,"Chiswick, W4",4,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-whitehall-gardens-london-w4/156534,District Gunnersbury,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157910,Gladsmuir Road,1375000.0,"Whitehall Park, N19",4,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-gladsmuir-road-london-n19/157910,Archway,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154501,Broomwood Road,1365000.0,"Battersea, SW11",4,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-broomwood-road-london-sw11/154501,Clapham South,0.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157922,Windmill Drive,1365000.0,"Clapham, SW4",3,2,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-windmill-drive-london-sw4/157922,Clapham South,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144096,Lady Margaret Road,1350000.0,"Kentish Town, NW5",4,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-lady-margaret-road-london-nw5/144096,Tufnell Park,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150241,Rozel Road,1350000.0,"Clapham, SW4",4,2,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-rozel-road-london-sw4/150241,Clapham Common,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156492,Warneford Street,1350000.0,"London Fields, E9",4,2,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-warneford-street-london-e9/156492,Bethnal Green,0.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157205,Arminger Road,1350000.0,"Shepherds Bush, W12",4,3,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-arminger-road-london-w12/157205,Goldhawk Road,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157952,Wellington Road,1350000.0,"Hampton Hill, TW12",4,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-wellington-road-hampton-tw12/157952,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158528,Southampton Row,1350000.0,"Bloomsbury, WC1B",3,0,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-southampton-row-london-wc1b/158528,Piccadilly Holborn,0.21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160158,Crofton Avenue,1350000.0,"Chiswick, W4",4,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-crofton-avenue-london-w4/160158,Gunnersbury,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160448,York Rise,1350000.0,"Dartmouth Park, NW5",4,2,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-york-rise-london-nw5/160448,Tufnell Park,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160667,Charleville Road,1350000.0,"West Kensington, W14",4,3,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-charleville-road-london-w14/160667,Barons Court,0.23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161637,Leighton Road,1350000.0,"Kentish Town, NW5",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-leighton-road-london-nw5/161637,Kentish Town,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152731,Wakeman Road,1339999.0,"Kensal Rise, NW10",5,3,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-wakeman-road-london-nw10/152731,Kensal Green,0.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153220,Corinne Road,1325000.0,"Tufnell Park, N19",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-corinne-road-london-n19/153220,Tufnell Park,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160763,Kingsland High Street,1325000.0,"Islington, E8",2,3,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-kingsland-high-street-london-e8/160763,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142375,Maldon Road,1300000.0,"Acton, W3",4,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-maldon-road-london-w3/142375,West Acton,0.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147283,Kingsland Road,1300000.0,"Bethnal Green, E2",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-kingsland-road-london-e2/147283,Old Street,0.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152598,Osborn Street,1300000.0,"Shoreditch, E1",3,2,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-osborn-street-london-e1/152598,Aldgate East,0.14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155207,Hackney Road,1300000.0,"Hackney, E2",3,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-hackney-road-london-e2/155207,Bethnal Green,0.47,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
